"sku","product_name","color_variant","size_variant","unit_price","page"
23002,"Brasier ultraligero","Negro","36",69990,27
23010,"Brasier ultraligero","Negro","38",69990,27
23028,"Brasier ultraligero","Animal Print","32",69990,27
23036,"Brasier ultraligero","Animal Print","34",69990,27
23044,"Brasier ultraligero","Animal Print","36",69990,27
23051,"Brasier ultraligero","Animal Print","38",69990,27
22947,"Brasier ultraligero","Palo Rosa","ÚNICO",69990,27
22954,"Brasier ultraligero","Palo Rosa","ÚNICO",69990,27
22962,"Brasier ultraligero","Palo Rosa","ÚNICO",69990,27
4820,"Panty hípster","Blanco","S",37990,28
4846,"Panty hípster","Blanco","M",37990,28
4861,"Panty hípster","Blanco","L",37990,28
1644,"Panty hípster","Blanco","XL",37990,28
992,"Panty hípster","Lila","S",37990,28
1008,"Panty hípster","Lila","M",37990,28
1016,"Panty hípster","Lila","L",37990,28
1024,"Panty hípster","Lila","XL",37990,28
4838,"Panty hípster","Negro","ÚNICO",37990,28
4853,"Panty hípster","Negro","ÚNICO",37990,28
4879,"Panty hípster","Negro","ÚNICO",37990,28
950,"Panty hípster","Azul Gris","S",37990,28
968,"Panty hípster","Azul Gris","M",37990,28
976,"Panty hípster","Azul Gris","L",37990,28
984,"Panty hípster","Azul Gris","XL",37990,28
919,"Panty hípster","Estampado Floral","S",37990,28
927,"Panty hípster","Estampado Floral","M",37990,28
935,"Panty hípster","Estampado Floral","L",37990,28
943,"Panty hípster","Estampado Floral","XL",37990,28
1032,"Panty hípster","Estampado Puntos","ÚNICO",37990,28
1040,"Panty hípster","Estampado Puntos","ÚNICO",37990,28
1057,"Panty hípster","Estampado Puntos","ÚNICO",37990,28
83824,"Panty tipo bóxer","Blanco","S",44990,28
83832,"Panty tipo bóxer","Blanco","M",44990,28
83840,"Panty tipo bóxer","Blanco","L",44990,28
83857,"Panty tipo bóxer","Blanco","XL",44990,28
11544,"Panty tipo bóxer","Magenta","S",44990,28
11551,"Panty tipo bóxer","Magenta","M",44990,28
11569,"Panty tipo bóxer","Magenta","L",44990,28
11577,"Panty tipo bóxer","Magenta","XL",44990,28
83865,"Panty tipo bóxer","Negro","S",44990,28
83873,"Panty tipo bóxer","Negro","M",44990,28
83881,"Panty tipo bóxer","Negro","L",44990,28
83899,"Panty tipo bóxer","Negro","XL",44990,28
83907,"Panty tipo bóxer","Habano","S",44990,28
83915,"Panty tipo bóxer","Habano","M",44990,28
83923,"Panty tipo bóxer","Habano","L",44990,28
83931,"Panty tipo bóxer","Habano","XL",44990,28
38943,"Panty tipo bóxer","Café Medio","S",44990,28
38950,"Panty tipo bóxer","Café Medio","M",44990,28
38968,"Panty tipo bóxer","Café Medio","L",44990,28
38984,"Panty tipo bóxer","Café Medio","XL",44990,28
38992,"Panty tipo bóxer","Palo Rosa","S",44990,28
39016,"Panty tipo bóxer","Palo Rosa","M",44990,28
39040,"Panty tipo bóxer","Palo Rosa","L",44990,28
39057,"Panty tipo bóxer","Palo Rosa","XL",44990,28
11585,"Panty tipo bóxer","Verde Oliva","ÚNICO",44990,28
11627,"Panty tipo bóxer","Verde Oliva","ÚNICO",44990,28
11676,"Panty tipo bóxer","Verde Oliva","ÚNICO",44990,28
45567,"Brasier ultraliviano tipo top","Blanco","32",62990,29
45575,"Brasier ultraliviano tipo top","Blanco","34",62990,29
45583,"Brasier ultraliviano tipo top","Blanco","36",62990,29
45591,"Brasier ultraliviano tipo top","Blanco","38",62990,29
10975,"Brasier ultraliviano tipo top","Rojo","32",62990,29
10983,"Brasier ultraliviano tipo top","Rojo","34",62990,29
10991,"Brasier ultraliviano tipo top","Rojo","36",62990,29
11007,"Brasier ultraliviano tipo top","Rojo","38",62990,29
45609,"Brasier ultraliviano tipo top","Negro","32",62990,29
45617,"Brasier ultraliviano tipo top","Negro","34",62990,29
45625,"Brasier ultraliviano tipo top","Negro","36",62990,29
45633,"Brasier ultraliviano tipo top","Negro","38",62990,29
45641,"Brasier ultraliviano tipo top","Habano","ÚNICO",62990,29
45658,"Brasier ultraliviano tipo top","Habano","ÚNICO",62990,29
45666,"Brasier ultraliviano tipo top","Habano","ÚNICO",62990,29
29447,"Deep Coverage Bra","Perla","34",114990,30
29470,"Deep Coverage Bra","Perla","36",114990,30
29504,"Deep Coverage Bra","Perla","38",114990,30
29538,"Deep Coverage Bra","Perla","40",114990,30
5777,"Deep Coverage Bra","Lila","34",114990,30
5785,"Deep Coverage Bra","Lila","36",114990,30
5793,"Deep Coverage Bra","Lila","38",114990,30
5801,"Deep Coverage Bra","Lila","40",114990,30
29462,"Deep Coverage Bra","Negro","34",114990,30
29496,"Deep Coverage Bra","Negro","36",114990,30
29520,"Deep Coverage Bra","Negro","38",114990,30
29553,"Deep Coverage Bra","Negro","40",114990,30
6502,"Deep Coverage Bra","Habano","34",114990,30
6510,"Deep Coverage Bra","Habano","36",114990,30
6528,"Deep Coverage Bra","Habano","38",114990,30
73494,"Deep Coverage Bra","Habano","40",114990,30
5728,"Deep Coverage Bra","Azul Rey","ÚNICO",114990,30
5736,"Deep Coverage Bra","Azul Rey","ÚNICO",114990,30
5751,"Deep Coverage Bra","Azul Rey","ÚNICO",114990,30
19612,"Deep Coverage Bra","Blanco","34",114990,30
19620,"Deep Coverage Bra","Blanco","36",114990,30
19638,"Deep Coverage Bra","Blanco","38",114990,30
19646,"Deep Coverage Bra","Blanco","40",114990,30
19653,"Deep Coverage Bra","Negro","34",114990,30
19661,"Deep Coverage Bra","Negro","36",114990,30
19679,"Deep Coverage Bra","Negro","38",114990,30
19687,"Deep Coverage Bra","Negro","40",114990,30
19695,"Deep Coverage Bra","Camel","34",114990,30
19703,"Deep Coverage Bra","Camel","36",114990,30
19711,"Deep Coverage Bra","Camel","38",114990,30
19729,"Deep Coverage Bra","Camel","40",114990,30
19737,"Deep Coverage Bra","Estampado Puntos","34",114990,30
19745,"Deep Coverage Bra","Estampado Puntos","36",114990,30
19752,"Deep Coverage Bra","Estampado Puntos","38",114990,30
19760,"Deep Coverage Bra","Estampado Puntos","40",114990,30
18044,"Deep Coverage Bra","Blanco","34",114990,30
18069,"Deep Coverage Bra","Blanco","36",114990,30
18085,"Deep Coverage Bra","Blanco","38",114990,30
18093,"Deep Coverage Bra","Blanco","40",114990,30
18101,"Deep Coverage Bra","Negro","34",114990,30
18119,"Deep Coverage Bra","Negro","36",114990,30
18127,"Deep Coverage Bra","Negro","38",114990,30
18135,"Deep Coverage Bra","Negro","40",114990,30
18143,"Deep Coverage Bra","Camel","34",114990,30
18150,"Deep Coverage Bra","Camel","36",114990,30
18168,"Deep Coverage Bra","Camel","38",114990,30
18176,"Deep Coverage Bra","Camel","40",114990,30
18184,"Deep Coverage Bra","Estampado Puntos","ÚNICO",114990,30
18192,"Deep Coverage Bra","Estampado Puntos","ÚNICO",114990,30
18200,"Deep Coverage Bra","Estampado Puntos","ÚNICO",114990,30
82362,"Natural Look Bra","Blanco","32",89990,32
82370,"Natural Look Bra","Blanco","34",89990,32
82388,"Natural Look Bra","Blanco","36",89990,32
82396,"Natural Look Bra","Blanco","38",89990,32
82586,"Natural Look Bra","Negro","32",89990,32
82594,"Natural Look Bra","Negro","34",89990,32
82602,"Natural Look Bra","Negro","36",89990,32
82610,"Natural Look Bra","Negro","38",89990,32
11353,"Natural Look Bra","Estampado Puntos","32",89990,32
11361,"Natural Look Bra","Estampado Puntos","34",89990,32
11379,"Natural Look Bra","Estampado Puntos","36",89990,32
11387,"Natural Look Bra","Estampado Puntos","38",89990,32
82495,"Natural Look Bra","Palo Rosa","ÚNICO",89990,32
82552,"Natural Look Bra","Palo Rosa","ÚNICO",89990,32
82560,"Natural Look Bra","Palo Rosa","ÚNICO",89990,32
43042,"Natural Look Bra","Blanco","32",89990,32
43117,"Natural Look Bra","Blanco","34",89990,32
43125,"Natural Look Bra","Blanco","36",89990,32
43133,"Natural Look Bra","Blanco","38",89990,32
43224,"Natural Look Bra","Negro","32",89990,32
43232,"Natural Look Bra","Negro","34",89990,32
43356,"Natural Look Bra","Negro","36",89990,32
43364,"Natural Look Bra","Negro","38",89990,32
43372,"Natural Look Bra","Habano","32",89990,32
43885,"Natural Look Bra","Habano","34",89990,32
43893,"Natural Look Bra","Habano","36",89990,32
43901,"Natural Look Bra","Habano","38",89990,32
11312,"Natural Look Bra","Rosa Claro","ÚNICO",89990,32
11320,"Natural Look Bra","Rosa Claro","ÚNICO",89990,32
11338,"Natural Look Bra","Rosa Claro","ÚNICO",89990,32
2691,"Bikini","Disponible","ÚNICO",21990,34
2907,"Bikini","Disponible","ÚNICO",21990,34
17202,"Bikini","Disponible","ÚNICO",21990,34
18515,"Bikini","Disponible","ÚNICO",21990,34
6874,"Brastop Ultra Comfort","Ocre","M",99990,35
6882,"Brastop Ultra Comfort","Ocre","L",99990,35
6890,"Brastop Ultra Comfort","Ocre","XL",99990,35
89029,"Brastop Ultra Comfort","Palo Rosa","M",99990,35
89037,"Brastop Ultra Comfort","Palo Rosa","L",99990,35
89052,"Brastop Ultra Comfort","Palo Rosa","XL",99990,35
10314,"All in One Bra","Lila","M",109990,35
10322,"All in One Bra","Lila","L",109990,35
10330,"All in One Bra","Lila","XL",109990,35
36038,"All in One Bra","Negro","M",109990,35
36046,"All in One Bra","Negro","L",109990,35
36053,"All in One Bra","Negro","XL",109990,35
36079,"All in One Bra","Habano","ÚNICO",109990,35
36087,"All in One Bra","Habano","ÚNICO",109990,35
22038,"Brasier básico","Blanco","34",74990,36
22053,"Brasier básico","Blanco","36",74990,36
22079,"Brasier básico","Blanco","38",74990,36
22095,"Brasier básico","Blanco","40",74990,36
4622,"Brasier básico","Magenta","34",74990,36
4630,"Brasier básico","Magenta","36",74990,36
4606,"Brasier básico","Magenta","38",74990,36
4614,"Brasier básico","Magenta","40",74990,36
22046,"Brasier básico","Negro","34",74990,36
22061,"Brasier básico","Negro","36",74990,36
22087,"Brasier básico","Negro","38",74990,36
22103,"Brasier básico","Negro","40",74990,36
22111,"Brasier básico","Habano","34",74990,36
22129,"Brasier básico","Habano","36",74990,36
22137,"Brasier básico","Habano","38",74990,36
22145,"Brasier básico","Habano","40",74990,36
1685,"Bra Multi Beneﬁt","Blanco","ÚNICO",109990,36
1719,"Bra Multi Beneﬁt","Blanco","ÚNICO",109990,36
1743,"Bra Multi Beneﬁt","Blanco","ÚNICO",109990,36
1693,"Bra Multi Beneﬁt","Negro","34",109990,36
1727,"Bra Multi Beneﬁt","Negro","36",109990,36
1750,"Bra Multi Beneﬁt","Negro","38",109990,36
1784,"Bra Multi Beneﬁt","Negro","40",109990,36
1701,"Bra Multi Beneﬁt","Habano","34",109990,36
1735,"Bra Multi Beneﬁt","Habano","36",109990,36
1768,"Bra Multi Beneﬁt","Habano","38",109990,36
1792,"Bra Multi Beneﬁt","Habano","40",109990,36
620,"Bra Multi Beneﬁt","Azul Oscuro","34",109990,36
638,"Bra Multi Beneﬁt","Azul Oscuro","36",109990,36
646,"Bra Multi Beneﬁt","Azul Oscuro","38",109990,36
653,"Bra Multi Beneﬁt","Azul Oscuro","40",109990,36
22590,"Brastop","Blanco","32",89990,37
22608,"Brastop","Blanco","34",89990,37
22624,"Brastop","Blanco","36",89990,37
22723,"Brastop","Blanco","38",89990,37
22731,"Brastop","Negro","32",89990,37
22749,"Brastop","Negro","34",89990,37
22756,"Brastop","Negro","36",89990,37
22772,"Brastop","Negro","38",89990,37
22798,"Brastop","Camel","32",89990,37
22806,"Brastop","Camel","34",89990,37
22848,"Brastop","Camel","36",89990,37
22855,"Brastop","Camel","38",89990,37
22863,"Brastop","Azul Gris","ÚNICO",89990,37
22871,"Brastop","Azul Gris","ÚNICO",89990,37
22889,"Brastop","Azul Gris","ÚNICO",89990,37
40261,"Magical Bra","Blanco","32",114990,39
40279,"Magical Bra","Blanco","34",114990,39
40287,"Magical Bra","Blanco","36",114990,39
40295,"Magical Bra","Blanco","38",114990,39
40303,"Magical Bra","Negro","32",114990,39
40311,"Magical Bra","Negro","34",114990,39
40329,"Magical Bra","Negro","36",114990,39
40337,"Magical Bra","Negro","38",114990,39
40345,"Magical Bra","Habano","32",114990,39
40352,"Magical Bra","Habano","34",114990,39
40360,"Magical Bra","Habano","36",114990,39
40378,"Magical Bra","Habano","38",114990,39
10934,"Magical Bra","Azul Gris","ÚNICO",114990,39
10942,"Magical Bra","Azul Gris","ÚNICO",114990,39
10959,"Magical Bra","Azul Gris","ÚNICO",114990,39
49411,"Magical Bra","Negro","32",114990,39
49437,"Magical Bra","Negro","34",114990,39
49445,"Magical Bra","Negro","36",114990,39
49452,"Magical Bra","Negro","38",114990,39
49460,"Magical Bra","Camel","32",114990,39
49478,"Magical Bra","Camel","34",114990,39
49486,"Magical Bra","Camel","36",114990,39
49494,"Magical Bra","Camel","38",114990,39
14118,"Magical Bra","Estampado Floral","ÚNICO",114990,39
14126,"Magical Bra","Estampado Floral","ÚNICO",114990,39
14134,"Magical Bra","Estampado Floral","ÚNICO",114990,39
7385,"Brasier Special Fit","Blanco","34",104990,40
2600,"Brasier Special Fit","Blanco","36",104990,40
2634,"Brasier Special Fit","Blanco","38",104990,40
7393,"Brasier Special Fit","Negro","34",104990,40
2618,"Brasier Special Fit","Negro","36",104990,40
7401,"Brasier Special Fit","Negro","38",104990,40
2592,"Brasier Special Fit","Habano","34",104990,40
2626,"Brasier Special Fit","Habano","36",104990,40
2659,"Brasier Special Fit","Habano","38",104990,40
752,"Brasier Special Fit","Rosa Claro","ÚNICO",104990,40
760,"Brasier Special Fit","Rosa Claro","ÚNICO",104990,40
93476,"Memory Bustier","Blanco","34",119990,40
93518,"Memory Bustier","Blanco","36",119990,40
93559,"Memory Bustier","Blanco","38",119990,40
6122,"Memory Bustier","Lila","34",119990,40
6130,"Memory Bustier","Lila","36",119990,40
6148,"Memory Bustier","Lila","38",119990,40
93492,"Memory Bustier","Negro","34",119990,40
93534,"Memory Bustier","Negro","36",119990,40
93575,"Memory Bustier","Negro","38",119990,40
93500,"Memory Bustier","Habano","34",119990,40
93542,"Memory Bustier","Habano","36",119990,40
93583,"Memory Bustier","Habano","38",119990,40
6072,"Bralette Delicadamente Sexy","Perla","32",79990,41
6346,"Bralette Delicadamente Sexy","Perla","34",79990,41
6759,"Bralette Delicadamente Sexy","Perla","36",79990,41
6783,"Bralette Delicadamente Sexy","Perla","38",79990,41
6338,"Bralette Delicadamente Sexy","Negro","32",79990,41
6361,"Bralette Delicadamente Sexy","Negro","34",79990,41
6775,"Bralette Delicadamente Sexy","Negro","36",79990,41
6858,"Bralette Delicadamente Sexy","Negro","38",79990,41
6551,"Bralette Delicadamente Sexy","Azul Rey","32",79990,41
6569,"Bralette Delicadamente Sexy","Azul Rey","34",79990,41
6577,"Bralette Delicadamente Sexy","Azul Rey","36",79990,41
6585,"Bralette Delicadamente Sexy","Azul Rey","38",79990,41
6593,"Bralette Delicadamente Sexy","Est Flores","ÚNICO",79990,41
6544,"Bralette Delicadamente Sexy","Est Flores","ÚNICO",79990,41
6601,"Bralette Delicadamente Sexy","Est Flores","ÚNICO",79990,41
47514,"Panty hípster","Perla","S",34990,41
47522,"Panty hípster","Perla","M",34990,41
47530,"Panty hípster","Perla","L",34990,41
47548,"Panty hípster","Perla","XL",34990,41
47555,"Panty hípster","Negro","S",34990,41
47563,"Panty hípster","Negro","M",34990,41
47571,"Panty hípster","Negro","L",34990,41
47589,"Panty hípster","Negro","XL",34990,41
47597,"Panty hípster","Durazno","S",34990,41
47613,"Panty hípster","Durazno","M",34990,41
47621,"Panty hípster","Durazno","L",34990,41
47639,"Panty hípster","Durazno","XL",34990,41
13334,"Panty hípster","Azul Rey","S",34990,41
13342,"Panty hípster","Azul Rey","M",34990,41
13359,"Panty hípster","Azul Rey","L",34990,41
13367,"Panty hípster","Azul Rey","XL",34990,41
13375,"Panty hípster","Flores","ÚNICO",34990,41
13383,"Panty hípster","Flores","ÚNICO",34990,41
13391,"Panty hípster","Flores","ÚNICO",34990,41
41061,"Pack X3 extensores","Opción 1","ÚNICO",19990,42
16188,"Pezoneras de sili-","Piel","ÚNICO",24990,42
25833,"Bustier Support Strapless","Blanco","34",104990,43
25858,"Bustier Support Strapless","Blanco","36",104990,43
25874,"Bustier Support Strapless","Blanco","38",104990,43
25841,"Bustier Support Strapless","Negro","34",104990,43
25866,"Bustier Support Strapless","Negro","36",104990,43
25882,"Bustier Support Strapless","Negro","38",104990,43
4994,"Bustier Support Strapless","Azul Oscuro","34",104990,43
4978,"Bustier Support Strapless","Azul Oscuro","36",104990,43
4986,"Bustier Support Strapless","Azul Oscuro","38",104990,43
27268,"Bustier Support Strapless","Café Medio","ÚNICO",104990,43
27276,"Bustier Support Strapless","Café Medio","ÚNICO",104990,43
13896,"Cargadera pitillo","Blanco","ÚNICO",15990,43
21071,"Comfy Bra","Blanco","S",79990,44
21089,"Comfy Bra","Blanco","M",79990,44
21097,"Comfy Bra","Blanco","L",79990,44
21105,"Comfy Bra","Blanco","XL",79990,44
21782,"Comfy Bra","Negro","S",79990,44
21790,"Comfy Bra","Negro","M",79990,44
21808,"Comfy Bra","Negro","L",79990,44
21816,"Comfy Bra","Negro","XL",79990,44
9175,"Comfy Bra","Durazno","S",79990,44
9209,"Comfy Bra","Durazno","M",79990,44
9274,"Comfy Bra","Durazno","L",79990,44
9282,"Comfy Bra","Durazno","XL",79990,44
6973,"Comfy Bra","Flores","ÚNICO",79990,44
6940,"Comfy Bra","Flores","ÚNICO",79990,44
6957,"Comfy Bra","Flores","ÚNICO",79990,44
45344,"Panty brasilera","Perla","S",34990,44
45351,"Panty brasilera","Perla","M",34990,44
45369,"Panty brasilera","Perla","L",34990,44
45385,"Panty brasilera","Negro","S",34990,44
45393,"Panty brasilera","Negro","M",34990,44
45401,"Panty brasilera","Negro","L",34990,44
45427,"Panty brasilera","Durazno","S",34990,44
45435,"Panty brasilera","Durazno","M",34990,44
45443,"Panty brasilera","Durazno","L",34990,44
12955,"Panty brasilera","Azul Rey","S",34990,44
12963,"Panty brasilera","Azul Rey","M",34990,44
12971,"Panty brasilera","Azul Rey","L",34990,44
12989,"Panty brasilera","Flores","S",34990,44
12997,"Panty brasilera","Flores","M",34990,44
13003,"Panty brasilera","Flores","L",34990,44
12914,"Panty brasilera","Café Medio","ÚNICO",34990,44
12922,"Panty brasilera","Café Medio","ÚNICO",34990,44
17434,"Panty brasilera","Blanco","S",34990,45
17442,"Panty brasilera","Blanco","M",34990,45
17459,"Panty brasilera","Blanco","L",34990,45
17467,"Panty brasilera","Negro","S",34990,45
17475,"Panty brasilera","Negro","M",34990,45
17483,"Panty brasilera","Negro","L",34990,45
27797,"Panty brasilera","Habano","S",34990,45
27805,"Panty brasilera","Habano","M",34990,45
27813,"Panty brasilera","Habano","L",34990,45
3608,"Panty brasilera","Animal Print","S",34990,45
3616,"Panty brasilera","Animal Print","M",34990,45
3624,"Panty brasilera","Animal Print","L",34990,45
3509,"Panty brasilera","Azul Medio","S",34990,45
3517,"Panty brasilera","Azul Medio","M",34990,45
3525,"Panty brasilera","Azul Medio","L",34990,45
3574,"Panty brasilera","Flores","S",34990,45
3582,"Panty brasilera","Flores","M",34990,45
3590,"Panty brasilera","Flores","L",34990,45
27821,"Panty brasilera","Café Medio","S",34990,45
27839,"Panty brasilera","Café Medio","M",34990,45
27847,"Panty brasilera","Café Medio","L",34990,45
3533,"Panty brasilera","Estampado Floral","S",34990,45
3566,"Panty brasilera","Estampado Floral","M",34990,45
3558,"Panty brasilera","Estampado Floral","L",34990,45
3475,"Panty brasilera","Rojo","ÚNICO",34990,45
